millis,temp,output
1036253,19.01,1.44
1037250,18.97,1.44
1038247,18.91,0.00
1039244,18.94,0.00
1040241,18.94,0.00
1041239,18.94,0.00
1042236,18.97,0.00
1043233,19.04,0.00
1044230,19.01,1.44
1045227,19.04,1.44
1046224,19.04,7.37
1047222,19.04,7.37
1048219,19.08,13.30
1049217,19.11,13.30
1050214,19.08,13.30
1051211,19.14,13.30
1052208,19.18,31.01
1053205,19.14,31.01
1054202,19.21,36.90
1055200,19.11,36.90
1056197,19.14,25.08
1057195,19.18,25.08
1058192,19.11,19.19
1059189,19.08,19.19
1060187,19.14,25.08
1061184,19.14,25.08
1062180,19.14,25.08
1063178,19.08,25.08
1064175,19.18,31.01
1065172,19.14,31.01
1066170,19.08,13.30
1067167,19.04,13.30
1068165,19.08,13.30
1069162,19.04,13.30
1070159,19.01,1.44
1071156,19.04,1.44
1072153,18.81,0.00
1073150,18.97,0.00
1074148,19.01,1.44
1075145,18.97,1.44
1076143,19.04,7.37
1077140,19.01,7.37
1078136,19.01,1.44
1079134,19.01,1.44
1080131,19.01,1.44
1081128,19.01,1.44
1082126,18.97,0.00
1083123,19.04,0.00
1084120,19.08,13.30
1085117,19.11,13.30
1086114,19.18,31.01
1087112,19.11,31.01
1088109,19.14,25.08
1089106,19.21,25.08
1090104,19.14,25.08
1091101,19.18,25.08
1092099,19.18,31.01
1093096,19.21,31.01
1094092,19.18,31.01
1095090,19.24,31.01
1096087,19.18,31.01
1097084,19.14,31.01
1098082,19.14,25.08
1099079,19.14,25.08
1100077,19.11,19.19
1101074,19.08,19.19
1102071,18.97,0.00
1103068,19.08,0.00
1104065,19.04,7.37
1105062,19.08,7.37
1106060,19.01,1.44
1107057,18.94,1.44
1108055,19.01,1.44
1109052,19.11,1.44
1110048,18.87,0.00
1111046,19.04,0.00
1112043,18.97,0.00
1113040,19.01,0.00
1114038,19.01,1.44
1115035,19.01,1.44
1116033,19.08,13.30
1117029,19.04,13.30
1118026,19.08,13.30
1119024,19.04,13.30
1120021,19.18,31.01
1121018,19.08,31.01
1122016,19.08,13.30
1123013,19.18,13.30
1124011,19.21,36.90
1125008,19.18,36.90
1126004,19.24,42.82
1127002,19.18,42.82
1127999,19.21,36.90
1128996,19.11,36.90
1129994,19.14,25.08
1130991,19.14,25.08
1131988,19.11,19.19
1132986,19.14,19.19
1133983,19.14,25.08
1134981,19.04,25.08
1135977,19.04,7.37
1136974,18.97,7.37
1137972,18.97,0.00
1138969,19.01,0.00
1139966,19.01,1.44
1140964,18.97,1.44
1141961,18.97,0.00
1142958,18.94,0.00
1143955,18.94,0.00
1144952,18.94,0.00
1145950,18.94,0.00
1146947,18.97,0.00
1147944,18.97,0.00
1148941,19.01,0.00
1149938,19.04,7.37
1150936,19.11,7.37
1151933,19.11,19.19
1152930,19.11,19.19
1153928,19.08,13.30
1154925,19.18,13.30
1155921,19.18,31.01
1156919,19.18,31.01
1157916,19.18,31.01
1158914,19.14,31.01
1159911,19.18,31.01
1160908,19.14,31.01
1161906,19.11,19.19
1162903,19.11,19.19
1163900,19.14,25.08
1164898,19.21,25.08
1165895,19.08,13.30
1166892,19.11,13.30
1167889,19.11,19.19
1168886,19.04,19.19
1169884,19.14,25.08
1170881,19.08,25.08
1171878,19.04,7.37
1172876,19.08,7.37
1173873,19.08,13.30
1174870,18.97,13.30
1175867,19.08,13.30
1176864,19.08,13.30
1177862,19.04,7.37
1178859,19.04,7.37
1179856,18.97,0.00
1180854,19.01,0.00
1181851,19.01,1.44
1182848,19.11,1.44
1183845,19.01,1.44
1184842,19.04,1.44
1185840,18.97,0.00
1186837,19.04,0.00
1187834,19.08,13.30
1188831,19.04,13.30
1189828,19.08,13.30
1190825,19.04,13.30
1191823,19.11,19.19
1192820,19.21,19.19
1193818,19.11,19.19
1194815,19.11,19.19
1195812,19.14,25.08
1196810,19.18,25.08
1197807,19.18,31.01
1198803,19.14,31.01
1199801,19.24,42.82
1200798,19.24,42.82
1201796,19.11,19.19
1202793,19.14,19.19
1203790,19.18,31.01
1204788,19.14,31.01
1205785,19.08,13.30
1206782,19.08,13.30
1207780,19.08,13.30
1208776,19.01,13.30
1209774,19.08,13.30
1210771,19.08,13.30
1211768,18.94,0.00
1212766,19.04,0.00
1213763,19.04,7.37
1214760,19.04,7.37
1215758,19.01,1.44
1216754,19.01,1.44
1217752,19.04,7.37
1218749,19.01,7.37
1219746,19.08,13.30
1220744,19.11,13.30
1221741,19.04,7.37
1222738,19.14,7.37
1223735,19.14,25.08
1224732,19.08,25.08
