millis,temp,output
947490,19.18,52.71
948488,19.11,27.41
949484,19.18,27.41
950481,19.21,52.71
951479,19.18,52.71
952476,19.18,44.30
953474,19.24,44.30
954471,19.21,52.71
955468,19.21,52.71
956465,19.28,69.59
957462,19.21,69.59
958459,19.18,44.30
959457,19.28,44.30
960454,19.31,78.06
961452,19.28,78.06
962449,19.04,10.53
963445,18.91,10.53
964443,18.81,0.00
965440,18.77,0.00
966437,18.67,0.00
967435,18.70,0.00
968431,18.60,0.00
969428,18.64,0.00
970426,18.57,0.00
971423,18.50,0.00
972421,18.54,0.00
973417,18.47,0.00
974414,18.50,0.00
975412,18.40,0.00
976409,18.43,0.00
977405,18.33,0.00
978403,18.43,0.00
979400,18.30,0.00
980398,18.37,0.00
981394,18.37,0.00
982391,18.27,0.00
983389,18.37,0.00
984386,18.30,0.00
985383,18.27,0.00
986380,18.33,0.00
987377,18.33,0.00
988375,18.33,0.00
989372,18.30,0.00
990369,18.27,0.00
991366,18.30,0.00
992363,18.33,0.00
993360,18.33,0.00
994358,18.27,0.00
995354,18.30,0.00
996352,18.30,0.00
997349,18.33,0.00
998346,18.37,0.00
999344,18.37,0.00
1000340,18.27,0.00
1001337,18.30,0.00
1002335,18.37,0.00
1003332,18.37,0.00
1004329,18.37,0.00
1005326,18.33,0.00
1006323,18.37,0.00
1007321,18.37,0.00
1008318,18.43,0.00
1009315,18.40,0.00
1010313,18.43,0.00
1011309,18.37,0.00
1012306,18.37,0.00
1013304,18.37,0.00
1014301,18.40,0.00
1015299,18.43,0.00
1016296,18.43,0.00
1017292,18.47,0.00
1018290,18.40,0.00
1019287,18.40,0.00
1020284,18.43,0.00
1021282,18.43,0.00
1022279,18.43,0.00
1023276,18.43,0.00
1024273,18.43,0.00
1025270,18.43,0.00
1026268,18.50,0.00
1027265,18.50,0.00
1028261,18.50,0.00
1029259,18.50,0.00
1030256,18.50,0.00
1031254,18.50,0.00
1032251,18.50,0.00
1033248,18.50,0.00
1034245,18.50,0.00
1035242,18.50,0.00
1036239,18.50,0.00
1037237,18.50,0.00
1038234,18.50,0.00
1039230,18.54,0.00
1040228,18.60,0.00
1041225,18.60,0.00
1042223,18.57,0.00
1043220,18.57,0.00
1044217,18.60,0.00
1045214,18.57,0.00
1046211,18.57,0.00
1047208,18.60,0.00
1048206,18.60,0.00
1049203,18.64,0.00
1050201,18.64,0.00
1051197,18.67,0.00
1052194,18.64,0.00
1053192,18.67,0.00
1054189,18.64,0.00
1055186,18.67,0.00
1056184,18.60,0.00
1057180,18.57,0.00
1058178,18.60,0.00
1059175,18.64,0.00
1060172,18.60,0.00
1061170,18.64,0.00
1062166,18.64,0.00
1063163,18.67,0.00
1064161,18.67,0.00
1065158,18.67,0.00
1066156,18.67,0.00
1067153,18.70,0.00
1068149,18.70,0.00
1069147,18.74,0.00
1070144,18.74,0.00
1071141,18.77,0.00
1072139,18.77,0.00
1073135,18.77,0.00
1074132,18.74,0.00
1075130,18.74,0.00
1076127,18.74,0.00
1077125,18.70,0.00
1078122,18.74,0.00
1079118,18.77,0.00
1080116,18.77,0.00
1081113,18.77,0.00
1082110,18.74,0.00
1083108,18.77,0.00
1084105,18.77,0.00
