millis,temp,output
841780,19.35,54.64
842777,19.35,60.53
843774,19.41,60.53
844772,19.38,66.46
845769,19.31,66.46
846767,19.35,60.53
847764,19.48,60.53
848760,19.28,48.72
849758,19.28,48.72
850755,19.21,36.90
851752,19.21,36.90
852750,19.21,36.90
853747,19.08,36.90
854745,19.08,13.30
855741,19.04,13.30
856738,19.04,7.37
857736,19.01,7.37
858733,19.08,13.30
859730,18.97,13.30
860728,18.94,0.00
861724,18.94,0.00
862722,18.94,0.00
863719,18.87,0.00
864716,18.94,0.00
865713,18.91,0.00
866710,18.94,0.00
867707,18.94,0.00
868705,18.94,0.00
869702,18.97,0.00
870699,18.94,0.00
871696,19.04,0.00
872693,19.04,7.37
873691,19.08,7.37
874688,19.11,19.19
875684,19.14,19.19
876682,19.31,54.64
877679,19.24,54.64
878676,19.18,31.01
879674,19.24,31.01
880671,19.38,66.46
881669,19.35,66.46
882665,19.31,54.64
883662,19.31,54.64
884660,19.31,54.64
885657,19.35,54.64
886654,19.38,66.46
887652,19.38,66.46
888649,19.24,42.82
889646,19.28,42.82
890643,19.41,72.35
891640,19.24,72.35
892638,19.21,36.90
893635,19.21,36.90
894632,19.04,7.37
895630,19.14,7.37
896626,19.08,13.30
897624,19.08,13.30
898621,18.97,0.00
899618,19.01,0.00
900616,18.94,0.00
901612,18.91,0.00
902609,18.91,0.00
903607,18.91,0.00
904604,18.91,0.00
905602,18.94,0.00
906598,18.91,0.00
907595,18.97,0.00
908593,18.97,0.00
909590,18.94,0.00
910586,19.01,1.44
911584,19.08,1.44
912581,19.04,7.37
913579,19.08,7.37
914576,19.08,13.30
915573,19.21,13.30
916570,19.21,36.90
917567,19.18,36.90
918564,19.28,48.72
919562,19.35,48.72
920559,19.35,60.53
921556,19.35,60.53
922554,19.38,66.46
923550,19.41,66.46
924548,19.35,60.53
925545,19.45,60.53
926542,19.35,60.53
927540,19.45,60.53
928537,19.38,66.46
929534,19.35,66.46
930531,19.31,54.64
931528,19.31,54.64
932526,19.21,36.90
933523,19.21,36.90
934520,19.14,25.08
935518,19.08,25.08
936515,19.11,19.19
937511,19.08,19.19
938509,19.01,1.44
939506,19.04,1.44
940504,18.94,0.00
941501,18.94,0.00
942498,18.87,0.00
943495,18.94,0.00
944492,18.84,0.00
945489,18.91,0.00
946487,18.87,0.00
947483,18.87,0.00
948481,18.94,0.00
949478,18.97,0.00
950475,18.94,0.00
951473,18.97,0.00
952469,19.01,1.44
953466,19.08,1.44
954464,19.04,7.37
955461,19.18,7.37
956459,19.11,19.19
957455,19.14,19.19
958452,19.21,36.90
959450,19.08,36.90
960447,19.28,48.72
961444,19.41,48.72
962442,19.11,19.19
963439,19.14,19.19
964436,19.21,36.90
965433,19.04,36.90
966430,18.97,0.00
967428,18.91,0.00
968425,18.87,0.00
969422,18.84,0.00
970419,18.84,0.00
971416,18.74,0.00
972413,18.77,0.00
973411,18.70,0.00
974407,18.77,0.00
975405,18.67,0.00
976402,18.70,0.00
977399,18.67,0.00
978397,18.74,0.00
979393,18.67,0.00
980390,18.70,0.00
981388,18.74,0.00
982385,18.67,0.00
983382,18.74,0.00
984379,18.70,0.00
985376,18.77,0.00
986374,18.74,0.00
987371,18.81,0.00
988367,18.77,0.00
989365,18.81,0.00
990362,18.81,0.00
991360,18.87,0.00
992357,18.87,0.00
993353,18.87,0.00
994351,18.87,0.00
995348,18.91,0.00
996345,18.94,0.00
997342,18.91,0.00
998339,19.01,1.44
999336,18.94,1.44
1000334,19.01,1.44
